Priority,Business Name,Type,phone_number,Rating,Reviews,Address,Maps Link,Website,Status,Roles Needed,Headcount,Next Follow-up,Notes
Industrial unit,Signature Global Sarvam DXP Estate Sector 37 D,general_contractor,+919220929573,5,32,"QXVF+89R, Dwarka Expy, Sector 37D, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=15706321121723579840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://gurgaon-property.co.in/signature-global-dxp/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Accurate Printpack Pvt Ltd.,manufacturer,+919818490318,4.8,4,"119, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=5946271174084222652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://printpointindia.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Navneet plastic industries(unit-2),supplier,+919811830985,5,1,"464, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=13065223490711190457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.navneetplastic.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Pradeep Industries,manufacturer,+918028535997,,,"PLOT NO 109, near Shree Shyam Chowk, Kadipur Industrial Area, Sector 37C, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=10185370623669285112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.pradeepindustries.co.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,BPTP Sector 37 D Eco Community,real_estate_agency,+918586000451,4.2,22,"Sector 37 D, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=4029834272170832032&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Air Care Equipments,manufacturer,+919871793228,5,13,"Khewat No, Khasra No. 13/11, Sector 37 D, 197/202, Garauli Khurd, Sector 37D, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=16658241664193610428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.aircareequipment.co.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Udyog Sakha,general_contractor,+919810235160,5,2,"Plot no. 351, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=16891659661006399884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,ABS Air Tech Private Limited,general_contractor,+918826090967,4.1,97,"37 A, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=17218159966129652212&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.absairtech.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Ambience Interiors Pvt Ltd,,+918042192947,4.6,18,"441-P, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=13254988745114823577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.ambience.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,RAJDEVI DISPLAY RACKS AND WOODEN WORKS,manufacturer,+919821751353,3.7,9,"Khasra no, khata no.5478, Gali Number 3, behind Esplanade Mall, Enclave, Part 2, Sector 37C, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=16588150536527505135&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.rajdevidisplayrack.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,SRS Diecasting Gurgaon,manufacturer,+911244031295,4.9,9,"277, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=12830081317300808382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.srsdiecasting.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Wheelman Castors Unit - II,manufacturer,+919899669987,5,3,"Plot No. 466, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=11501344978333467073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://wheelmancastor.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Propus Inc,service,+919818493205,3.9,53,"Old Khandsa Rd, Udyog Vihar Industrial Area Phase VI, Sector 37, Narsinghpur, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=17005967425910777342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.propusinc.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Coal Genie Pvt Ltd,corporate_office,+919205991558,4.7,7,"Unit 397, SCO market, behind Petrol Pump, near IFFCO Chowk, Vishwakarma Nagar, Sector 37, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=17395047296198805942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Qinyi Electronics Pvt. Ltd.,corporate_office,+919354676493,2.8,4,"3rd floor, Plot No.48, near sector 10A, Pace City I, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=9001297004749988485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.qysmt.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Rk spring,manufacturer,+919911305399,5,1,"Basai enclave part 2 ,near sec 37c ,Gali no 3, House no.9, Sector 37 C Rd, Sector 37C, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=5193728399705347961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,ANKIT POLYMERS,manufacturer,+918046059020,3.8,40,"Plot number 83, Pace City I, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=18147044147981527996&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://elastpro.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Flowguards,supplier,+919871411226,4.5,41,"Shanti Industrial Area, Plot 23 & 24, Khandsa Rd, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=7485168607239245384&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://flowguards.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,V.K. Casting,manufacturer,+917303850197,4.8,4,"PLOT NO-173/A GALI NO -7A, Kadipur Industrial Area, Sector 37C, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=17234811142465090892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.indiamart.com/v-k-casting/aboutus.html,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,M.B Enterprises,manufacturer,+919306063434,4.9,140,"PLOT NO 1, Gali no 12, Pataudi Rd, Shakti Nagar, Kadipur Industrial Area, Sector 11, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=17559834617079009560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Pinnacle Rewards and Recognition Pvt. Ltd,store,+919810505171,4.9,330,"360D, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=17244196503241443642&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.pinnacleworks.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Signature Global Sector 37,finance,+911149281700,5,1,"CXRX+MX7, near Udyog Vihar Industrial Area Phase VI, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=11372623313267293521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.signatureglobal.ind.in/gurugram/signature-global-sector-37/,New,"Helper, Machine Operator, Packer, Loader",,,
Warehouse,Varuna Warehousing Pvt. Ltd.,storage,+911242373416,4.3,28,"Plot No.572, Opp Pearl Honda, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=7152882495026377111&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,Plus Distribution Pvt. Ltd Gurugram Warehouse,wholesaler,+911244014675,4.1,15,"Company no: 581, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=13671690895363503005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.plusdistributions.in/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,Industrial Real Estate Agency Gurgaon,real_estate_agency,+919999556266,,,"Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=14548052626160965376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Picker, Packer, Loader, Forklift Operator",,,
Logistics company,SUNTEK AXPRESS INDIA LIMITED,transportation_service,+911244376327,4.3,58,"Plot No 547L, Pace City II, Sector 37A, Sector 37, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=15819734325479402670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://suntekaxpress.in/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Shyam Baba Logistics Company,transportation_service,+919821399838,4.9,14,"Office No: 24, Nikhil Complex, Near Kadipur, Chowk, Pataudi Rd, IOC Colony, Sector 10A, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=11014777308405599023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,R Sai Logistics India Pvt. Ltd.,transportation_service,+919354226200,4.4,104,"603-604 Vipul Trade Centre, Sector 48, Gurugram, Haryana 122018, India",https://maps.google.com/?cid=4564739002173857289&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.rsailogistics.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Identity Transport,transportation_service,+919266423064,5,1,"Old Khandsa Rd, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=8178915037892126317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.identitypackers.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Shree Shyam Trans Logistic,corporate_office,+919571618130,4.8,34,"Plot no 3735, Gali No. 185, near Daulatabad Flyover, Sector 3A, Laxman Vihar, Gurgaon Rural, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=6924279204133336678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.shrishyampackers.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,VRL Logistics Ltd - Gurgaon Garhi Road,service,+9118005997800,3.5,14,"Gali No.1, Garhi Rd, Basai Village, Sector 37D, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=16738095471792906641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://vrlgroup.in/vrl_logistics_service.aspx,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Logismart Private Limited,service,+919821008627,4.4,14,"H. NO-632, jyoti hospital, 5, Gali Number 3, Patel Nagar, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=6763068291342681828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.logismart.in/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,OM Logistics,,+919268568536,4,4,"JAIPUR HIGHWAY MAIN HERO HONDA CHOWK, near ROSE LAND PUBLIC SCHOOL, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=355682061729563306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://omlogisticsnepal.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Indian Cargo Packers & Movers Gurugram,manufacturer,+919205459333,5,69,"620, Sector 9A Rd, Sector 9A, Sector 9, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=16279483202637590078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://indiancargopackersmovers.in/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Yusen Logistics (India) Private Limited,,+912248864000,4.5,11,"511-513, 5th Floor, Plam Court, Sukhrali, Chowk, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=5750660563131225983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.yusen-logistics.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Yantraksh Logistics Private Limited,manufacturer,+919958322477,4.9,26,"B 13 & 14, Institutional Area, Sector 32, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=11247158090902938712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.yantrapacks.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,OM LOGISTICS,transportation_service,+919811121899,3.9,17,"Plot No. - 1, Binola Industrial Area Near Terrysoft, Gurgaon Haryana, Model Town, Sector 11, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=33917045468234518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.omlogistics.co.in/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,DTC Cargo Movers,manufacturer,+919253011628,4.9,421,"F-120, Sheetla Colony Phase 2, Ashok Vihar Phase III Extension, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=114128016449788777&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.dtccargomoversandlogistics.in/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,V-Xpress Gurgaon,,+919355383661,4.2,36,"CXMX+Q5M, Old Khandsa Rd, Udyog Vihar Industrial Area Phase VI, Village-Mohammadpur, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=6289351165958310163&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.vxpress.in/,New,"Picker, Packer, Loader, Delivery Helper",,,
Distribution center,RCM Pickup Center & JSKS GROUP,general_store,+918285363174,5,8,"Bharna Kunwa Shiv MandirTara PattiSector 37, 1, Khandsa Rd, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=864191861106410090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Picker, Packer, Loader, Forklift Operator",,,
Distribution center,Delta Packaging,manufacturer,+918047643474,4.1,18,"Garauli Kalan, Sector 37C, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=6605254306032324764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://deltapackaging.in/,New,"Picker, Packer, Loader, Forklift Operator",,,
Distribution center,Reliance Industries Limited,telecommunications_service_provider,+919971150217,3.8,9,"Central Ware House, Khandsa Road, Khandsa Road, near Anaj mandi, Raj Nagar, New Anaj Mandi, Hari Nagar, Sector 10A, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=7658768512591956000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Picker, Packer, Loader, Forklift Operator",,,
Distribution center,Smarten Power Systems Ltd.,service,+919319699755,4.4,1155,"Plot No -374, Pace City-II, Sector 37, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=8145821830546759715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://smartenpowersystems.in/,New,"Picker, Packer, Loader, Forklift Operator",,,
Distribution center,AKS Packaging Solutions Ind.,manufacturer,+919958764714,4.9,384,"Sector 37D, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=5997631135442905507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.akspackaging.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Distribution center,Dharmani Health & Fitness,manufacturer,+919811082111,4.9,22,"370, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=1627611228200458848&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.dharmani.in/,New,"Picker, Packer, Loader, Forklift Operator",,,
Corporate office,Imperial Life Science,corporate_office,+911244559800,4.1,36,"463, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=5388039071622814119&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.imperialls.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Puravi Industries,corporate_office,+919811365263,4.3,12,"507, Pace City II, Sector 37, Sector 37, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=3881028828223059947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.puravi.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Khanna Designers & Consultants Pvt. Ltd,corporate_office,+911244277519,4.6,37,"Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=9647523000232491505&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.kdc-infra.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Vineetaz Exports Pvt. Ltd.,,+911244904900,4.1,56,"Plot No. 340, Udyog Vihar VI, Pace City 2, Sector 37, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=8016472295357731157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Epi Engineering & Project India,manufacturer,+919811032177,4.7,7,"Plot 500, Sector 37-II, Pace City, Pace City, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=10751949584665691515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://epiengproject.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Alyog Engineers and Consultants,manufacturer,+918826377714,4,25,"456, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=11529804726739967217&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.alyog.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Condor,corporate_office,+911244006090,4,4,"262, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=6610491051342975703&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://condor.co.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Essem High-Tech Pvt. Ltd.,corporate_office,+911242122100,4.4,19,"196 A HSIIDC, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=2291814907212452001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.essemhightech.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,"Diwan Overseas, Gurgaon",corporate_office,+919582801001,4.8,5,"372, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=876060649784160298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Stitch Overseas Private Limited,corporate_office,+911244755400,4,23,"179-180, Industrial Esate, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=1881349373716125001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.stitchtools.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Motionworks Robotics Pvt Ltd,corporate_office,+911242212680,3.5,28,"113, Pace City I, Sector 10A, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=5593778184844331542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.motionworksrobotics.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Simanjo Foods Pvt. Ltd.,manufacturer,+911244039542,4.1,35,"Plot no 350, Udyog Vihar, Phase 6, Sector 37, Gurgaon, 122017, CXJX+W3C, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=8029316527014277190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.simanjofoods.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,Bresco India,corporate_office,+919311016309,4,59,"Plot no. 544 P, Pace City II, Sector 37, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=12033146632075058494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.brescoindia.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Corporate office,The Burger Club HQ,corporate_office,+918800807807,3.7,19,"Plot - 286, Udyog Vihar Industrial Area Phase VI, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=6328793415048618905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://theburgerclub.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Zopsoft Technology Pvt. Ltd.,service,+911244669280,5,6,"370/37, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=8870091658101111502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.zopsoft.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Ezeiatech Systems Private Limited,,+911244670064,4.1,45,"208, Vipul Business Park, Sohna - Gurgaon Rd, Central Park II, Sector 48, Gurugram, Haryana 122018, India",https://maps.google.com/?cid=10870237621733553933&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.ezeiatech.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Netware Computers Pvt. Ltd,consultant,+918510051016,4.5,11,"Plot no 116, Pace City I, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=17744271418472657112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://netware.co.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Nibha Infotech Pvt Ltd,,+919873411757,5,3,"T1 303 BPTP, Park Serene, generations, Sector 37D, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=9782755483219725040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.nibhainfotech.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Q3 Technologies - Software Development Company,service,+911246656000,4.3,171,"JMD Megapolis,, Sohna Road, Sector 48, Gurugram, Haryana 122018, India",https://maps.google.com/?cid=7265580286165600&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.q3tech.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Vision Automation & Engineering Solutions,manufacturer,+919911080868,4.4,8,"475 Basement, Plot No, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=7346226902278127743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
