name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
Airtel Xstream Fiber,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,,,"Plot No-16, Phase-4, Maruti Udyog, Sector 18, Shahpur, Gurugram, Haryana 122015, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=11525496273994344867&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ51aC7hIZDTkRo2mF58vJ8p8
Wendor Innovations Private Limited,manufacturer,supplier|manufacturer|point_of_interest|establishment,079 4283 5016,https://www.wendor-vending.com/,"Plot No. 250, Phase IV, Nimble CoWork, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=16910090626567197734&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ51aC7hIZDTkRJlQz1NS1rOo
Ananta Tower,corporate_office,corporate_office|point_of_interest|establishment,,,"Plot 6A, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122008, India",,,OPERATIONAL,https://maps.google.com/?cid=5499936391072035208&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJd6-cqH8ZDTkRiLEX_QGzU0w
Ram Hans embroidery pvt ltd,,point_of_interest|establishment,,,"362 phase, 6, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",4,1,OPERATIONAL,https://maps.google.com/?cid=5225130718916671328&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ3wyzNv8ZDTkRYHcCdrRkg0g
Buckle manufacturing,store,store|point_of_interest|establishment,,,"Plot no 96 phase, 6, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,1,OPERATIONAL,https://maps.google.com/?cid=2411072168642882613&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJefemuNYZDTkRNSzK61zZdSE
ICICI ATM,atm,atm|finance|point_of_interest|establishment,,,"6A, Sub. Major Laxmi Chand Rd, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",3,1,OPERATIONAL,https://maps.google.com/?cid=9665271427833982198&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJdcpujw0ZDTkR9uzGoSfxIYY
Impact,employment_agency,employment_agency|service|point_of_interest|establishment,0124 669 0600,,"Plot number - 75, 1st floor, Sector 18, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=6407255864773217643&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgVDPSm0ZDTkRa43YDEMl61g
Agarwalmilan,local_government_office,local_government_office|government_office|point_of_interest|establishment,088025 35099,,"Plot-62, Sector-18, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=1399591895653615652&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgVDPSm0ZDTkRJAjz6mlZbBM
K2B Learning,,point_of_interest|establishment,098106 92616,http://k2blearning.com/,"Plot 23, Maruti Industrial Area, Sector 18, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,3,CLOSED_TEMPORARILY,https://maps.google.com/?cid=12099069985846089116&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgVDPSm0ZDTkRnFXyagyI6Kc
FlyMyParcel,courier_service,courier_service|shipping_service|transportation_service|service|point_of_interest|establishment,098118 51185,http://www.flymyparcel.com/,"shed no 3,mahendra complex, Behind Airterl Building Sec, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",2.1,11,CLOSED_TEMPORARILY,https://maps.google.com/?cid=8434814691335269532&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJsVDPSm0ZDTkRnOxIr0V7DnU
Bobykumar,secondary_school,secondary_school|school|educational_institution|point_of_interest|establishment,,,"55, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=15602891249959019616&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ7ymrqYUZDTkRYKTbluyaiNg
Mb Wood Work,manufacturer,manufacturer|service|point_of_interest|establishment,,,"near Shani Temple, Sector 37, Maruti Udyog, Sector 18, Sarhol, Gurugram, Haryana 122015, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=6544385570663967329&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJS4iBfBIZDTkRYSqevABU0lo
Cut for Brand | Best Video Editing Service,service,service|point_of_interest|establishment,082877 66077,,"Nagarro Software, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,12,OPERATIONAL,https://maps.google.com/?cid=465026929306829375&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJqUpA5K0ZDTkRPwJTRIcbdAY
Siemens,service,consultant|service|point_of_interest|establishment,,https://new.siemens.com/in/en.html?stc=wwsi111586,"Plot 6A, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",4.3,467,OPERATIONAL,https://maps.google.com/?cid=7981267828102036264&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ69r09RIZDTkRKHtGl80ow24
Lakeforest Wines,liquor_store,liquor_store|store|food|point_of_interest|establishment,093952 05451,https://website-6160677347278884058213-winestore.business.site/?utm_source=gmb&utm_medium=referral,"6A, Sub. Major Laxmi Chand Rd, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,10,CLOSED_TEMPORARILY,https://maps.google.com/?cid=937292867643947595&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ2_i1uSsZDTkRS7psquXuAQ0
Jeevan Fast food & Sweet,hotel,hotel|lodging|point_of_interest|establishment,,,"F3R9+CGX, Sector 37, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",1,1,OPERATIONAL,https://maps.google.com/?cid=6812816182737373872&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJM4PtV3YZDTkRsAoY7Dj8i14
DTDC - Sector 18,courier_service,courier_service|shipping_service|service|point_of_interest|establishment,098105 48641,,"office-2, Chhattar Singh Market ciemens ltd sectore 18 Opp, Plot no 6, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",2.9,53,OPERATIONAL,https://maps.google.com/?cid=5461537583557547352&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJrTQk-RIZDTkRWJVk635Hy0s
BSNL Leaseline And Pri Services,,point_of_interest|establishment,,,"IFFCO CHOWK, Plot Number- 18, opposite Iffco Colony, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=2845066293178359384&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl1EO_RIZDTkRWF5VR7i0eyc
TRD/TRM OFFICE/SHOP FLOOR,manufacturer,manufacturer|point_of_interest|establishment,,,"MSIL Internal Rd, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=4780697863658201399&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJwUrqFhQZDTkRN-HQtWBzWEI
NHGrid,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,077383 98035,http://nhgrid.com/,"90B, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=11820834942316236277&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ__9GExMZDTkR9c1IJcAKDKQ
Cross Border Consultant,government_office,government_office|service|point_of_interest|establishment,072178 44832,,"90B, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,2,CLOSED_TEMPORARILY,https://maps.google.com/?cid=17961316162401017825&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ_6x3oBsZDTkR4R9l9uJpQ_k
Springreen,corporate_office,corporate_office|point_of_interest|establishment,076049 07896,https://springreen.in/,"21-B, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=3589213228988470262&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ37lxgbsZDTkR9pP9UGpyzzE
Dr Murari Child's Hospital,general_hospital,general_hospital|hospital|health|service|point_of_interest|establishment,094169 52273,,"18, Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=3842006693870308479&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkRfwzQdLuMUTU
S.S. Physio,medical_clinic,medical_clinic|health|point_of_interest|establishment,090536 42289,,"18, Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=15237297375941689211&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkRe__-lTvBddM
Rs Physiotheropy Rehabilitation Centre,medical_clinic,medical_clinic|health|point_of_interest|establishment,098138 83863,,"18, Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=3350370658670870241&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkR4f7371zofi4
Rathi Eye Hospital,general_hospital,general_hospital|hospital|health|service|point_of_interest|establishment,088149 21980,,"18, Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=15668903901789415247&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkRT-fjzRQhc9k
Smile Care,dental_clinic,dental_clinic|medical_clinic|health|point_of_interest|establishment,098124 39993,,"18, Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=10480484878143772106&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkRytWc-3cpcpE
Shivdhan Global Blood Center,general_hospital,general_hospital|hospital|health|service|point_of_interest|establishment,091498 95320,,"18, Gm Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=14581417241283110536&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkRiKZvrLmZW8o
Expedia ChatBusters,corporate_office,corporate_office|point_of_interest|establishment,,,"Expedia, OFFICE, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=8301456181691672066&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJWSu9DkoZDTkRAuYzDGqyNHM
Vardaan Hospital,general_hospital,general_hospital|hospital|health|service|point_of_interest|establishment,097282 22289,,"18, Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=12016420641020809245&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkRHZC3Q-jmwqY
Sharma Dental Clinic,dental_clinic,dental_clinic|medical_clinic|health|point_of_interest|establishment,098129 67609,,"18, Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=8883193566019600647&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkRB0GirXtxR3s
New Life,general_hospital,general_hospital|hospital|health|service|point_of_interest|establishment,099920 35445,,"18, Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=15282694188467001588&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkR9JiAqmQJF9Q
Dr Mahendra Pal,medical_clinic,medical_clinic|health|point_of_interest|establishment,098132 38349,,"18, Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=4623324291275408690&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkRMsXnjvJYKUA
Vishal Dental Clinic,dental_clinic,dental_clinic|medical_clinic|health|point_of_interest|establishment,089300 39006,,"18, Haryana, Gurgaon Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=7697611249887651828&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkR9Kea6KVo02o
physics online tutor,service,service|point_of_interest|establishment,,http://physicsonlinetutor.com/,"DLF Phase 3, Sector 18, Gurugram, Haryana 122015, India",5,3,CLOSED_TEMPORARILY,https://maps.google.com/?cid=16522326040413891898&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFVt6krYZDTkROm0Opv4XS-U
Drone ERA,corporate_office,corporate_office|point_of_interest|establishment,,http://kawatech.in/,"91 Springboard, 90B, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=10179287011453234008&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkRWOtq0JoXRI0
Trade Gurudev,finance,finance|point_of_interest|establishment,096512 55965,http://tradegurudev.com/,"F3VC+5X7, Udyog Vihar, Sector 18, Springboard, Gurugram, Haryana 122015, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=11166981742495309536&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkR4J60xroW-Zo
Genic Education,,point_of_interest|establishment,082879 10654,,"2/10, Gurugram Delhi, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=1684938303816120533&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHaV8axMZDTkR1bhoy3UaYhc
firstcopyhub.com,,point_of_interest|establishment,093114 48994,https://firstcopyhub.com/,"Tower B, 139, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=13629149677538996100&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJj352RTcZDTkRhG9X4Gt3JL0
Justyatra.com,,point_of_interest|establishment,080104 11640,https://justyatra.com/,"Level 5, Srei Signature, Srei Signature Tower, 14A, Sub. Major Laxmi Chand Rd, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,3,OPERATIONAL,https://maps.google.com/?cid=7822161454087207531&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJV1URZhQZDTkRa_qeHmbmjWw
Case Construction Equipment India,,point_of_interest|establishment,,,"3rd Floor, ATC Building, Maruti Industrial Complex, Plot 14A, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=16618365407373686997&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJjVi2XxQZDTkR1fglRkpLoOY
Precision Asset Solutions Private Limited,finance,finance|point_of_interest|establishment,096674 22319,https://precisionasset.in/,"6th Floor, Maruti Industrial Complex, Plot No. 14A, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,3,OPERATIONAL,https://maps.google.com/?cid=8149240499455172961&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJf_NRUsEBMgoRYaFAxw7rF3E
CNH Industrial Gurgaon,corporate_office,corporate_office|point_of_interest|establishment,0124 665 9100,http://www.cnhindustrial.com/,"3rd Floor, ATC Tower, Plot No, 14A, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",4.2,44,OPERATIONAL,https://maps.google.com/?cid=17129835328569842391&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJW1aeTqcZDTkR15pXPHlmue0
GAIL India,corporate_office,corporate_office|point_of_interest|establishment,,http://www.gailonline.com/,"15, Sub. Major Laxmi Chand Rd, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",3.8,9,OPERATIONAL,https://maps.google.com/?cid=518913034787017553&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJb1RN5RQZDTkRUdPM46eMMwc
Quippo Oil & Gas Infrastructure Ltd.,,point_of_interest|establishment,0124 663 3574,https://www.quippoworld.com/,"6th Floor, Plot No. 14A, ATC Tower (B) Maruti Industrial Complex, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",4.5,28,OPERATIONAL,https://maps.google.com/?cid=15012538254087745372&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ493iXxQZDTkRXO_ckwBAV9A
Parmananda Ayurveda Panchkarma & Physiotherapy Centre,medical_clinic,medical_clinic|health|point_of_interest|establishment,070158 26490,,"18, Delhi, F3Vf+896, Msil Internal Road, Maruti Udyog, Sector 18, Gurugram Delhi, NCR, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,1,OPERATIONAL,https://maps.google.com/?cid=7224401278646907935&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJLzvCYBMZDTkRH3SguK86QmQ
Devendra Food Connor,fast_food_restaurant,fast_food_restaurant|restaurant|food|point_of_interest|establishment,072919 11963,,"24, Sub. Major Laxmi Chand Rd, Maruti Udyog, Tyjjgyyuu, Sector 18, Sarhol, Gurugram, Haryana 122015, India",5,1,CLOSED_TEMPORARILY,https://maps.google.com/?cid=3844350952311873254&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJIaR-TDwZDTkR5t57qNLgWTU
iQuippo Marketplace - Buy | Sell | Finance | Auctions,service,service|point_of_interest|establishment,085955 52406,http://www.iquippo.com/,"6th Floor, Maruti Industrial Complex, Plot.no. 14A, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",4.3,25,OPERATIONAL,https://maps.google.com/?cid=13390075593842681719&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJW3kvXBQZDTkRd-eeFs8a07k
Orix Multi-brand Car repair Workshop,car_repair,car_repair|service|point_of_interest|establishment,098186 48119,,"Maruti industrial area, Plot no. 12, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,2,OPERATIONAL,https://maps.google.com/?cid=8696299844751774036&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJg-m0_GYXDTkRVNG2QqJ2r3g
Orbit Global,,point_of_interest|establishment,,https://www.orbitsglobal.in/,"Plot No-13, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=11631190074818613375&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJUQSEIGgZDTkRf9CclL9JaqE
V2 Retail Limited (Corporate Office),corporate_office,corporate_office|point_of_interest|establishment,081309 07705,https://v2retail.com/,"2nd Floor, 13, Sub. Major Laxmi Chand Rd, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",4.1,29,OPERATIONAL,https://maps.google.com/?cid=6531971942002820235&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJy4kaPxMZDTkRi4Tlld85plo
Incuspaze Gurgaon Campus 2,coworking_space,coworking_space|business_center|event_venue|service|point_of_interest|establishment,099306 62621,https://www.incuspaze.com/gurugram/space-details/incuspaze-campus-2?utm_source=gmb&utm_medium=organic&utm_campaign=incuspaze&utm_content=gurgaon_Campus_2,"Plot No. 13, Phase IV, Maruti Udyog, Sector 18, Gurugram, Haryana 122001, India",4.4,40,OPERATIONAL,https://maps.google.com/?cid=1313220424752790551&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJEcmf5XwZDTkRF3wtwQR_ORI
Coforge,corporate_office,corporate_office|point_of_interest|establishment,022 4010 3100,https://www.coforge.com/,"5th & 6th Floor, Plot No-13, Phase IV, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",3.9,117,OPERATIONAL,https://maps.google.com/?cid=1783602518538126328&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ26dG2hAZDTkR-AP1aQqhwBg
Entra solutions Pvt. Ltd,corporate_office,corporate_office|point_of_interest|establishment,,http://www.entrasolution.com/,"1st Floor, Plot no 13, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.8,5,OPERATIONAL,https://maps.google.com/?cid=15643900630387511881&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ5QHkU-AZDTkRSdLBB71MGtk
ICICI BANK ATM,atm,atm|finance|point_of_interest|establishment,1800 1080,https://www.icicibank.com/,"Plot 14, ICICI Bank ATM, Ameriprise India LLP, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=18243765465432408204&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJW53bUI4ZDTkRjECj_AfgLv0
Mom had Ajam,pharmacy,pharmacy|store|health|point_of_interest|establishment,073035 99143,,"Maruti Udyog, Sector 18, Sarhol, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=1040999917919644105&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJt0QOkFkZDTkRyanP7uhfcg4
"Aakash Educational Services Limited - Corporate Office - Udyog Vihar, Gurugram",corporate_office,corporate_office|point_of_interest|establishment,011 4762 3456,https://iacst.aakash.ac.in/iacstexam/?utm_source=google_local&utm_medium=organic,"Plot No. 13, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.1,575,OPERATIONAL,https://maps.google.com/?cid=1782991545618665779&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJq6qqatwaDTkRMxEgMl11vhg
RepStack Technologies Private Limited,,point_of_interest|establishment,,,"4th Floor, Plot No. 13, Udyog Vihar Phase 4 Rd, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,1,OPERATIONAL,https://maps.google.com/?cid=2323446197509698228&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJleDdegAZDTkRtDJMqQGKPiA
NDR Auto Ltd,car_dealer,car_dealer|store|point_of_interest|establishment,,,"F3VH+958, Maruti Udyog, Sector 18, Gurugram, Shahpur, Haryana 122015, India",5,1,OPERATIONAL,https://maps.google.com/?cid=5465772843936749952&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJsQeHJgAZDTkRgJnTUXFT2ks
Vinayaka mission sikkim university,university,university|educational_institution|point_of_interest|establishment,,,"F3VH+958, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",2.5,2,OPERATIONAL,https://maps.google.com/?cid=10980080691540686809&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJQ18_ExUZDTkR2XdoyDYVYZg
BYJU'S office,association_or_organization,association_or_organization|point_of_interest|establishment,,http://www.byjus.com/,"5th floor, Sewa tower, Phase-4, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",3.6,79,OPERATIONAL,https://maps.google.com/?cid=5361198334205778196&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ9f9PONEZDTkRFFnA6HrNZko
