name,category,primary_type,phone_number,website,address,rating,reviews,maps_url
D.K.RAHEJA & COMPANY,trade,wholesaler,9811004682,https://www.poly-grip.com/,"323, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",,,https://maps.google.com/?cid=17891925805913553992&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Travel N Time,logistics,travel_agency,9811208099,http://www.travelntime.com/,"LG-25, Mega Mall, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",4.8,228,https://maps.google.com/?cid=17513527715170255138&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shree krishna taxi service,logistics,taxi_service,9717173982,,"REGENCY PARK-2, EWS-027, near Galleria Market, near Supermart-1, DLF Phase IV, Gurugram, Haryana 122002, India",5,171,https://maps.google.com/?cid=3902456291282701136&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dial 2 cab,logistics,taxi_service,9648044777,http://www.dial2cab.com/,"21, Phase I, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002, India",4.6,104,https://maps.google.com/?cid=16080629836053459659&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
IPTS TOUR & TRAVELS,logistics,travel_agency,9312352255,http://www.ipts.co.in//,"A2/171, near Bhairav, Mandir, Ishwar Colony, Phase 5, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",4.9,87,https://maps.google.com/?cid=2092119017136110378&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
VPM PACKERS AND MOVERS,logistics,moving_company,9899971136,https://vpmpackersandmovers.com/,"Shop No 32, Valley Souk , Shopping Complex , Valley View Apartment, Faridabad - Gurgaon Rd, DLF Golf Course, Sector 42, Gurugram, Haryana 122002, India",4.8,55,https://maps.google.com/?cid=5230410794169848539&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Avon Express Packers And Movers in Gurgaon,logistics,transportation_service,8295129512,https://www.avonexpressmovers.in/,"Shop No. 24, Block N, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",4.6,55,https://maps.google.com/?cid=15535142474224752638&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mint Relocation Packers And Movers,logistics,moving_company,9205238183,https://mintrelocationpackers.com/packers-and-movers-DLF-Phase-2-Sector-25-Gurugram/,"M-9/38, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,54,https://maps.google.com/?cid=1223863792820261837&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
DTDC - Sector 18,logistics,courier_service,9810548641,,"office-2, Chhattar Singh Market ciemens ltd sectore 18 Opp, Plot no 6, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",2.9,54,https://maps.google.com/?cid=5461537583557547352&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Darshan Travels,logistics,taxi_service,9818119349,http://www.thedarshantravels.in/,"A2/76A, Phase 5, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",5,49,https://maps.google.com/?cid=8391766132291921678&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ola Charging Station,logistics,electric_vehicle_charging_station,8068964050,https://olaelectric.com/,"F3PF+M72, Unnamed Road, Sector 18, Gurugram, Haryana 122015, India",4,48,https://maps.google.com/?cid=349323785109742766&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
GATI HOME RELOCATION PACKERS MOVERS,logistics,transportation_service,9521785017,,"Block-U, Balveer Market, Nathupur, Sector 24, Shop23, Gurugram, Haryana 122002, India",5,33,https://maps.google.com/?cid=16978596154988743041&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BookMyTrip,logistics,transportation_service,8448440612,https://www.bookmytrip.co/,"Plot No, 612, Udyog Vihar Phase V Rd, Udyog Vihar 3, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",4.4,28,https://maps.google.com/?cid=14959851325936845096&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shiv Shakti Packers And Movers,logistics,transportation_service,9996351595,http://www.shivshaktimovers.in/,"T25/8, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.5,22,https://maps.google.com/?cid=11556651317641432884&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rambeer Travels,logistics,taxi_service,9560261600,https://rambeertravels.com/,"R1 B301, EWS Richmond Park, Block C, DLF Phase IV, Sector 27, Gurugram, Haryana 122009, India",4.8,21,https://maps.google.com/?cid=15168322142706338528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Transworld Packers And Movers,logistics,transportation_service,9880234900,https://www.transworldpackersmovers.com/,"Shop No 18, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,18,https://maps.google.com/?cid=12933001499310413230&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gurugram Cab Service,logistics,taxi_service,9953986802,https://gurugramcab.com/,"Flat no. 331, First floor, housing board colony, Sector 42, Gurugram, Haryana 122009, India",5,17,https://maps.google.com/?cid=7999153963116987646&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Go Global Logistics,logistics,courier_service,9891118945,,"A2/212, Ishwar Colony, Phase 5, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",5,16,https://maps.google.com/?cid=12022973544702558463&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Xtracare Logistics Pvt. Ltd.,logistics,shipping_service,9999221851,http://xclpl.com/,"81, Moulsari Ave, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.2,16,https://maps.google.com/?cid=24196804108459802&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
DTDC - Nathupura,logistics,courier_service,9953325531,,"NR-27, Nathupur Rd, Nathupur, Sector 24, Gurugram, Haryana 122010, India",3.2,15,https://maps.google.com/?cid=279359177189620580&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gati Car Bike Household Transport Ltd,logistics,transportation_service,7976580140,http://gaticourierpackersmovers.com/,"Shop.No-21, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",3.5,13,https://maps.google.com/?cid=8207858471735179037&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Growth Packers And Movers,logistics,transportation_service,9138372007,https://growthpackersmovers.com/,"563G, Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,11,https://maps.google.com/?cid=16221210724599799837&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Milo Drive Hub,logistics,transportation_service,9217980022,https://milodrive.com/,"Udyog Vihar, K-9, Sector 18, Sarhol, Gurugram, Haryana 122002, India",3.9,10,https://maps.google.com/?cid=496001546482114405&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
FlyMyParcel,logistics,courier_service,9811851185,http://www.flymyparcel.com/,"shed no 3,mahendra complex, Behind Airterl Building Sec, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",1.8,10,https://maps.google.com/?cid=8434814691335269532&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Santa Fe Relocations,logistics,transportation_service,9358085135,,"Shop No 3, 77 NH 48, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,8,https://maps.google.com/?cid=3421645195784980138&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kartik International,logistics,courier_service,8853222925,http://www.kartikinternational.com/,"Godown-1, Mahendra Singh Compound, near Passport Office, Sector 18, Gurugram, Haryana 122015, India",5,7,https://maps.google.com/?cid=10371184804709298000&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
OmTrax Packaging Solutions Ltd.,logistics,shipping_service,9711191760,http://www.omtrax.com/,"F3XH+5CV, Maruti Udyog, Sector 18, Gurgaon -Haryana, Gurugram, Haryana 122015, India",3.7,7,https://maps.google.com/?cid=1845128034203548165&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Electric Vehicle Charging Station,logistics,electric_vehicle_charging_station,8108657712,,"DLF Tower 10th Rd, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",4.3,6,https://maps.google.com/?cid=11556149018299465164&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
FlyMyParcel,logistics,courier_service,9811391139,http://www.flymyparcel.com/,"Mahindra Market, near Passport office, Sector 18, Gurugram, Haryana 122015, India",4.6,5,https://maps.google.com/?cid=2541786200634344889&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Priority Cargo India Pvt.Ltd | Packers And Movers Sector 42,logistics,transportation_service,9319576700,https://prioritycargoindia.com/,"Shop No 16, Sector 42, Gurugram, Haryana 122009, India",5,4,https://maps.google.com/?cid=4313732479599635538&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
New Khaira Tpt. Gurgaon,logistics,transportation_service,9795116767,http://www.newkhaira.com/,"375, Sector 29, Gurugram, Haryana 122009, India",5,4,https://maps.google.com/?cid=4594713968755679490&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Smartbox,logistics,shipping_service,8882760760,https://smartbox.in/,"Gali Number 4, Model Town, Sector 11, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122009, India",4.5,4,https://maps.google.com/?cid=5510930688858380724&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Statiq Charging Station,logistics,electric_vehicle_charging_station,8070743743,https://onelink.to/5695dc,"DLF Building Number 9B, DLF Cyber City, DLF P, Sector 24, Gurugram, Haryana 122002, India",4.3,3,https://maps.google.com/?cid=10013604709363422772&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Prakash Parcel Services Limited,logistics,transportation_service,9350556777,http://www.pps.in/,"Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,3,https://maps.google.com/?cid=6109165949916475626&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
My Garaage,logistics,chauffeur_service,9899529242,,"Sohna Road Sohna, G32F+2MW, Road, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3.7,3,https://maps.google.com/?cid=4113316156146712576&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ravi International Courier & Cargo Service,logistics,courier_service,7838300053,,"Lg 30 Lower Ground, Cyber City, Man Market, DLF Cyber City, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",5,3,https://maps.google.com/?cid=15154718529718305677&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jds Tyre,logistics,chauffeur_service,8882998057,,"piller no. 185, near Cng Pump, Sector 29, Gurugram, Haryana 122009, India",5,2,https://maps.google.com/?cid=2600811704526831616&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
M.S.TOUR& TRAVELS,logistics,taxi_service,9711133418,,"Ridgewood Estate, Ews210, DLF Phase IV, Gurugram, Haryana 122009, India",5,2,https://maps.google.com/?cid=16881789615221026458&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
W.CHANNEL MANAGEMENT AND SERVICES PVT.LTD.,logistics,chauffeur_service,7011404044,,"G4/8, DLF phase I, G Block, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=6381313067784158131&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Geeta Cargo Packers And Movers,logistics,transportation_service,9266740022,,"Shop No.32, Mehrauli-Gurgaon Rd, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=10700639624037740808&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Auto Cab,logistics,taxi_service,9717292901,,"Lic Office Road, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",5,2,https://maps.google.com/?cid=15437246262182461481&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
IPM INTERNATIONAL MOVERS AND PACKERS,logistics,transportation_service,9310784602,http://www.ipmipm.com/,"Shop No 45/7, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",5,2,https://maps.google.com/?cid=12027103549169096674&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
EVRE Charging Station,logistics,electric_vehicle_charging_station,9052490524,https://evre.in/,"F453+QC, Sector 42, Gurugram, Haryana 122009, India",5,1,https://maps.google.com/?cid=13816189129033183383&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nishant Taxi Service,logistics,taxi_service,9810824177,,"Shop No.2, Nambardar Market, A-46 Road, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",1,1,https://maps.google.com/?cid=3215172239568429746&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Merazuddin Taxi Wale,logistics,taxi_service,9968996503,,"Shop No 0, 3, Block H, DLF Phase 2, Sector 26, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=4912774659885236224&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Akash Auto Service,logistics,taxi_service,9005461183,,"3, Secondarpur, DLF City, DLF Phase 3, Sector 24, Sikanderpur Ghosi, Gurugram, Haryana 122002, India",3,1,https://maps.google.com/?cid=11146095862350875440&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hemant,logistics,taxi_service,8815598665,,"Plot No.245, Sarhaul, Sector 18, Sarhol, Gurugram, Haryana 122015, India",5,1,https://maps.google.com/?cid=11516807087654352803&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rao Transport Services,logistics,moving_company,9711580039,,"7B, Sub. Major Laxmi Chand Rd, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,1,https://maps.google.com/?cid=13108516061659963964&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SUNIL KUMAR,logistics,chauffeur_service,9811556683,,"Sai Mandir, UG-9, Moulsari Ave, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=9258003069066082582&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Speedex Packers And Movers Gurgaon,logistics,transportation_service,8796965701,,"Shop No 16/D, Sector 43, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=17675152508526484103&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ElectricPe Charging Station,logistics,electric_vehicle_charging_station,8147060222,https://electricpe.com/ev-charging-station/smartworks-golf-view?utm_source=google_map_listing&utm_medium=referral,"Golf View Corporate Tower B, Sector 42, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=10823219884834460254&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
DS EXPRESS LOGISTICS,logistics,transportation_service,9717794554,http://dsexpress.in/,"House No 268, E Block, Phase 5, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",,,https://maps.google.com/?cid=9962671450426259234&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Manju Shukla Tours And Travels Delhi NCR,logistics,taxi_service,9773533592,,"Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",,,https://maps.google.com/?cid=1674409263739050308&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
DIRECTION TRANSPORT & TRAVELS SOLUTIONS PVT. LTD. | CAR RENTAL SERVICE | CAB SERVICE,logistics,taxi_service,9818559316,http://www.directiontravels.in/,"Ground, Floor H. No - A2, 88, Phase 5, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",,,https://maps.google.com/?cid=16411910555229055436&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mamta tour travel,logistics,taxi_service,8814956372,,"H16/6, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=16198509790216874599&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
LoadQuot,logistics,shipping_service,9999709477,,"318-319/2 Second Floor Badam Singh Market, Rangpuri (Mahipalpur, Off, Gurgaon - Delhi Expy, near Radisson Hotel, Sector 25, New Delhi, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=8332018151233425854&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Santosh Parking,logistics,parking_garage,7988313031,,"22, Sohna Road, near by School, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=5378836425063495563&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Loop Charging Station,logistics,electric_vehicle_charging_station,8860212258,https://loopglobal.com/,"H8, 3, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=14479635333292473340&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jitendra Automobile Service,logistics,chauffeur_service,7542940702,,"90, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=3105292127625908159&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SHRI SHYAM TAXI SERVICE,logistics,taxi_service,9999901285,,"EWS Flat, Oakwood Estate, 108, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122005, India",,,https://maps.google.com/?cid=2655178895760839901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
H.P. Clothing (India) - Warehouse KG,logistics,clothing_store,9886668768,http://www.hp-group.in/,"Plot No. 05, Gali No. 02, Rao Market, opp. Siemens, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=5201702715731951598&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shree Maruti Courier Service,logistics,courier_service,9712666666,,"Laxmi Chand Road, opposite SMEC Office, Sector 18, Sarhol, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=4224288060463978651&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Express Packers And Movers,logistics,transportation_service,8796561072,,"Shop No.482, Nathupur, Sector 24, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=9465621728375741252&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NHGrid,logistics,electric_vehicle_charging_station,7738398035,http://nhgrid.com/,"90B, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=11820834942316236277&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dtdc Express Limited,logistics,courier_service,8506800052,,"Shop No 25 Upper Ground, Main Market, DLF Cyber City, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=343419134647403668&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sabarjeet Nishad,logistics,taxi_service,8076202967,,"2 Dlf Phase 3, Nathupur, Sector 24, Gurugram, Haryana 122010, India",,,https://maps.google.com/?cid=6626042993189571214&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"DLF CyberHub (Gurugram, Haryana)",corporate_office,business_center,9599400502,https://www.dlfcyberhub.com/,"Ground Floor, Building, 10C, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",4.7,77704,https://maps.google.com/?cid=3397972214007736897&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"DLF Downtown, Gurugram",corporate_office,corporate_office,8800596532,https://www.dlf.in/offices/gurugram/dlf-downtown,"NH 48, Sector 25A, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.6,1056,https://maps.google.com/?cid=12035621163677493133&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BharatPe,corporate_office,corporate_office,8882555444,https://bharatpe.com/,"7th Floor, Tower C, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",2.4,660,https://maps.google.com/?cid=2639463733132939505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Freedo- Corporate Office,corporate_office,service,9599819940,https://freedo.rentals/,"47, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.6,194,https://maps.google.com/?cid=5925893632736499070&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kochartech,corporate_office,corporate_office,9877098771,https://www.kochartech.com/,"76-B, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.6,182,https://maps.google.com/?cid=16958903153725853871&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Fume Coworking Gurugram,corporate_office,coworking_space,8383874274,http://www.fumecoworking.in/,"Plot- 76-D, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.5,153,https://maps.google.com/?cid=12804166651249412614&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kshm,corporate_office,corporate_office,7827270004,https://shopkshm.com/,"Plot No- 334, Udyog Vihar Phase 4 Rd, Phase III, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",4.8,151,https://maps.google.com/?cid=17672549040868505372&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"COWRKS Gurgaon, DLF Cybercity Tower 10A",corporate_office,coworking_space,9538611122,https://www.cowrks.com/coworking-space-delhi-ncr/cybercity-sector24?utm_source=GMB&utm_medium=Organic&utm_campaign=GGN_DLF_CyberCity,"5th Floor Building no, 10 A, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",4.6,150,https://maps.google.com/?cid=11712912797258875430&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Arista Vault,corporate_office,corporate_office,9625561926,http://www.aristavault.com/,"Plot No. 76, D, First floor, Phase-4, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.4,124,https://maps.google.com/?cid=7834178885426993732&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Impressions Services Private Limited,corporate_office,corporate_office,9717564777,https://www.impressionsgroup.in/,"604, Udyog Vihar Phase V Rd, Udyog Vihar 3, Phase III, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",4.1,112,https://maps.google.com/?cid=3618509938255639445&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
91Springboard 21B Udyog Vihar,corporate_office,coworking_space,9597519191,http://www.91springboard.com/,"Sector 18, Gurugram, Haryana 122015, India",4.3,51,https://maps.google.com/?cid=7280659721936045501&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
