name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
Anant Material Supplier,wholesaler,wholesaler|point_of_interest|establishment,098134 49955,,"C33J+62W, Sector 62, Nangli Umarpur, Gurugram, Haryana 122098, India",5,5,OPERATIONAL,https://maps.google.com/?cid=1363802982360789869&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJOQQzFwAjDTkRbbM7M5Yz7RI
Yadav crane,transportation_service,transportation_service|point_of_interest|establishment,,,"C33J+54C, Sector 62, Nangli Umarpur, Gurugram, Haryana 122098, India",5,1,OPERATIONAL,https://maps.google.com/?cid=15820855998266154890&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJZ0SReQAjDTkRih9DO7X4jts
Vertex decor system,,point_of_interest|establishment,,,"Ullawas Dhani Rd, Sector 62, Gurugram, Haryana 122008, India",5,2,OPERATIONAL,https://maps.google.com/?cid=11395049376953289145&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJg8ti7Y8jDTkRuUlW5whZI54
Vikas Thakur house,educational_institution,educational_institution|point_of_interest|establishment,,,"Koyla godam, Sector 62, Ghamroj, Gurugram, Haryana 122098, India",5,2,OPERATIONAL,https://maps.google.com/?cid=12953691047726158680&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJvWzIAQAjDTkRWBPgVWDBxLM
Abhimanu nursery,farm,wholesaler|farm|service|point_of_interest|establishment,093153 92247,,"Golf Course Ext Rd, Sector 62, Nangli Umarpur, Gurugram, Haryana 122098, India",4.6,16,OPERATIONAL,https://maps.google.com/?cid=6967552244850669228&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ0ax35wQjDTkRrLZM3Nm3sWA
Bhardwaj Clinic,health,health|point_of_interest|establishment,085109 06033,,"Village, Ullawas Dhani Rd, near Ullawas mandi, Sector 62, Gurugram, Haryana 122098, India",5,1,OPERATIONAL,https://maps.google.com/?cid=5122293291672692875&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ2waqHv0jDTkRi2iEFZwKFkc
Letscrap: One stop shop for all Scrap (Online Kabad Ordering),service,service|point_of_interest|establishment,070117 53378,https://letscrap.com/,"Ullawas Dhani Rd, Sector 62, Gurugram, Haryana 122098, India",5,3,OPERATIONAL,https://maps.google.com/?cid=13897000206488544600&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJB6EZ7zojDTkRWKVH7w4Q3MA
CH BADAL RAM AMBAWATA EXPORT HOUSE,housing_complex,housing_complex|service|point_of_interest|establishment,,,"C32J+QVV, Ullawas Dhani Rd, Sector 62, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=6192197163241709304&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJXfL9ssIjDTkR-B40JoMa71U
Lucky Automobile-Vehicle painting/Denting/Painting/Car AC & electrical works/Car service/Car washing in Gurugram,car_repair,car_repair|service|point_of_interest|establishment,099921 82060,,"CRPF, Village, Ullawas Dhani Rd, near Heritage School, Sector 61, Gurugram, Haryana 122098, India",4.3,4,OPERATIONAL,https://maps.google.com/?cid=8255853344994654406&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJZd3YYq4jDTkRxnggOuCuknI
medical equipment service,health,health|point_of_interest|establishment,,http://rkmedicalequipment.in/,"village, Ullawas Dhani Rd, Sector 62, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=6571012275357274634&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJM__Jg74jDTkRCtJmh9nsMFs
Mahesh,housing_complex,housing_complex|service|point_of_interest|establishment,,,"C32J+QVV, Ullawas Dhani Rd, Sector 62, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=14712859776281384981&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ6Ui-KAAjDTkRFZhiswOULsw
Bhagwaani bhawan,housing_complex,housing_complex|service|point_of_interest|establishment,,,"115, Ullawas Dhani Rd, Sector 61, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=8498158154745876997&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJrzZnbAAjDTkRBZK3CtGF73U
Ullahwas Sector 62,corporate_office,corporate_office|point_of_interest|establishment,,,"C32J+QVV, Ullawas Dhani Rd, Sector 62, Gurugram, Haryana 122098, India",4.5,11,OPERATIONAL,https://maps.google.com/?cid=13001281885252001947&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJecHSPAAjDTkRm6Aqq_3UbbQ
Anahika,association_or_organization,service|association_or_organization|point_of_interest|establishment,,,"C32J+QVV, Ullawas Dhani Rd, Sector 62, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=18214364048246355613&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFefzIWgjDTkRnbZeGZlrxvw
Kankad studio,service,service|point_of_interest|establishment,099109 00328,,"Ullawas Dhani Rd, near meetha Kuan, Sector 62, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=2950933218839501622&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJI8V9hlwjDTkRNhvUuCDS8yg
"Anil Ambawat,Sanjay Ambawat s/o Ch Rajpal House",housing_complex,housing_complex|service|point_of_interest|establishment,,,"115, Ullawas Dhani Rd, Sector 61, Gurugram, Haryana 122098, India",5,1,OPERATIONAL,https://maps.google.com/?cid=1849158534187327732&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJcWmiqzMjDTkR9CCeu-OHqRk
SH Scrap,service,service|point_of_interest|establishment,095825 85515,,"122002, Ullawas Dhani Rd, Ullahawas, dhani, Sector 62, Gurugram, Haryana 122098, India",4.7,15,OPERATIONAL,https://maps.google.com/?cid=5731822670266244831&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJA2EA8IIYDTkR3x7AoFmGi08
Ambawata house,lodging,lodging|service|point_of_interest|establishment,,,"C32J+XRR, Ullawas Dhani Rd, Sector 62, Gurugram, Haryana 122098, India",5,2,OPERATIONAL,https://maps.google.com/?cid=9604650348225845126&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJWfZ3GAAjDTkRhlfVpZqSSoU
Home Stay’s,private_guest_room,private_guest_room|lodging|point_of_interest|establishment,,,"Home stay, Backside of Good Earth, Sector 62, Gurugram, Haryana 122098, India",5,1,OPERATIONAL,https://maps.google.com/?cid=718566401055503930&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ65l7agAjDTkROrZxqlXc-Ak
Baisla room rental,association_or_organization,point_of_interest|association_or_organization|service|establishment,,,"C32M+VJV, Sector 62, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=2541483400451814246&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJMQIuMwAjDTkRZnN79q8pRSM
HDFC Bank,bank,bank|atm|finance|point_of_interest|service|establishment,1800 1601,https://www.hdfc.bank.in/branch-locator/haryana/gurugram/hdfcbank-branch-imperiamindspace,"Shop No 17 to 20, GF, Imperia Mindspace, Golf Course Extension Road, Sector 62, Gurugram, Haryana 122098, India",2.8,4,OPERATIONAL,https://maps.google.com/?cid=209428263846339207&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJq6rq2z0iDTkRh-J8eOUJ6AI
Home Stay PG,service,point_of_interest|service|establishment,,https://wa.link/or055k,"House No. 82 Main, road 1, Maidawas Rd, behind Aipl Business Club, Sector 62, Gurugram, Nangli Umarpur, Haryana 122098, India",4.5,65,OPERATIONAL,https://maps.google.com/?cid=13147437241302913971&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ0eI-BAAjDTkRsxOaSoMUdbY
Sharwan Vegetables,food_store,point_of_interest|food_store|store|food|establishment,083768 17453,,"Aipl Business Club Tower-A, Kadarpur Rd, near by Heritage School, Sector 62, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=6307144763360951465&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJGxR7J1QjDTkRqTwY3756h1c
Sonali,apartment_building,apartment_building|point_of_interest|service|establishment,,,"C32M+W3J, Ullawas Dhani Rd, Sector 61, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=15250902288194447469&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJcYtrwUojDTkRbagFENQWptM
Darwix AI,association_or_organization,association_or_organization|point_of_interest|establishment,099308 70030,http://darwix.ai/,"Sector 62, Gurugram, Haryana 122098, India",1,1,OPERATIONAL,https://maps.google.com/?cid=17210549968559288399&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ96SDQQAjDTkRTzAW0QIo2O4
Ch.Ramphal Farmhouse Ambawata Niwas,housing_complex,housing_complex|point_of_interest|service|establishment,,,"C32M+W2Q, Sector 62, Gurugram, Haryana 122098, India",5,5,OPERATIONAL,https://maps.google.com/?cid=3868367407169403801&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJdd6vquojDTkRmfsHTakzrzU
Unox Oven India,manufacturer,manufacturer|point_of_interest|wholesaler|food|establishment,088000 09912,https://www.techmateequipment.com/unox-oven-dealer.html,"RZ E-8, Dabri - Palam Rd, Mahavir Enclave Part 1, Sector 62, New Delhi, Gurugram, Delhi 122098, India",4.9,30,OPERATIONAL,https://maps.google.com/?cid=14941895274070347809&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ91YCE58bDTkRIRANEpZGXM8
Baisla complex,real_estate_agency,real_estate_agency|point_of_interest|service|establishment,,,"Main, road 1, behind Aipl Business Club, Medawas, Sector 62, Gurugram, Nangli Umarpur, Haryana 122098, India",5,2,OPERATIONAL,https://maps.google.com/?cid=18098120368803210885&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJF9OVGAAjDTkRhebGZJZwKfs
Lummus Technology,corporate_office,corporate_office|point_of_interest|establishment,,http://www.lummustechnology.com/,"Aipl Business Club, Sector 62, Gurugram, Haryana 122098, India",4.5,14,OPERATIONAL,https://maps.google.com/?cid=5242951145776622368&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJYWYQYAAjDTkRICu-6km0wkg
Glam Studios,beauty_salon,beauty_salon|point_of_interest|service|establishment,073046 30696,https://www.glamstudios.in/,"2, Aipl Business Club, Sector 62, Gurugram, Haryana 122098, India",4.8,122,OPERATIONAL,https://maps.google.com/?cid=5913374445622117935&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJBVYVxiQjDTkRL8YtV7qGEFI
Deloitte Touche Tohmatsu India LLP,corporate_office,corporate_office|point_of_interest|establishment,,http://www.deloitte.com/,"Aipl Business Club, Sector 62, Gurugram, Haryana 122098, India",4.7,40,OPERATIONAL,https://maps.google.com/?cid=14683651966470748793&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJbyMtVH8jDTkReXr0iqrPxss
Cargill India Private Limited,corporate_office,corporate_office|point_of_interest|establishment,,http://www.cargill.com/,"10th Floor, Aipl Business Club Tower-A, Aipl Business Club, Golf Course Ext Rd, Sector 62, Gurugram, Haryana 122098, India",4.3,23,OPERATIONAL,https://maps.google.com/?cid=16181396892077376006&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJB6t7DrAjDTkRBsLhmb3ej-A
Grupo Bimbo Head Office,corporate_office,corporate_office|point_of_interest|establishment,,,"Aipl Business Club, Sector 62, Gurugram, Haryana 122098, India",4.4,10,OPERATIONAL,https://maps.google.com/?cid=632069365110522329&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJY_9cOOUjDTkR2cHRHL2PxQg
AIPL Corporate office,general_contractor,point_of_interest|general_contractor|service|establishment,,,"Aipl Business Club Tower-A, Sector 62, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=11981507360487736499&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJaUCLorIjDTkRs4SZr3bdRqY
Unlimit,corporate_office,corporate_office|point_of_interest|establishment,,https://www.unlimit.com/,"Fl 14, Aipl Business Club Tower-A, Sector 62, Gurugram, Haryana 122098, India",3.9,8,OPERATIONAL,https://maps.google.com/?cid=3821861697801311154&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJAyKyVfAjDTkRslMeDvf6CTU
Bobble AI,corporate_office,corporate_office|point_of_interest|establishment,,http://www.bobble.ai/,"Aipl Business Club, 18th floor, Sector 62, Gurugram, Haryana 122098, India",4.6,45,OPERATIONAL,https://maps.google.com/?cid=5410637697599293614&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ2eYsV2YeDTkRrki-tVFyFks
Durga Nursery,preschool,preschool|child_care_agency|school|educational_institution|point_of_interest|service|establishment,,,"C32M+X2J, Ullawas Dhani Rd, Sector 62, Gurugram, Haryana 122098, India",4.5,2,OPERATIONAL,https://maps.google.com/?cid=11866418724103086395&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJvaLMcpUjDTkRO2E1ZvX8raQ
Brillon Consumer Products Private Limited Corporate office,corporate_office,corporate_office|point_of_interest|establishment,,,"10th Floor, AIPL Business Club, Tower 2, Golf Course Ext Rd, Sector 62, Gurugram, Haryana 122098, India",4.9,11,OPERATIONAL,https://maps.google.com/?cid=6885663200365947712&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJa3MpfD4iDTkRQKvK7DLKjl8
jai Shree Laxmi enterprises,point_of_interest,point_of_interest|establishment,092124 65481,,"93WR+VW2, Sector 62, Gurugram, Haryana 122098, India",4,3,OPERATIONAL,https://maps.google.com/?cid=5558425320879933984&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ7au2gBkjDTkRIMqVKWF-I00
Car Wash Sector 62,car_wash,car_wash|service|point_of_interest|establishment,,,"12, Sector 62, Gurugram, Haryana 122098, India",3.7,3,OPERATIONAL,https://maps.google.com/?cid=9543114334177756794&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJLfdMMAAjDTkReoaa4-zzb4Q
Gurgaon tmt steel dealer,manufacturer,manufacturer|point_of_interest|establishment,,http://www.buildmakaan.com/,"12, Sector 62, Gurugram, Haryana 122001, India",5,1,OPERATIONAL,https://maps.google.com/?cid=2248745364054202015&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ4U3quPkjDTkRn9bBhv4lNR8
My Trip Cab,taxi_service,taxi_service|car_rental|tour_agency|travel_agency|transportation_service|service|point_of_interest|establishment,096259 78500,https://www.mytripcab.com/,"Sector 52 Krishna Complex Shop No 2 Near Yadav Aata Chakki Wazirabad Gurgaon 122003, Wazirabad, Sector 52, Gurugram, Haryana 122098, India",4.8,229,OPERATIONAL,https://maps.google.com/?cid=6185556022955298262&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJO2Wfl6MYDTkR1k2HLm6C11U
Swastik Traders,building_materials_store,building_materials_store|store|point_of_interest|establishment,094682 53824,,"12, Sector 62, Gurugram, Haryana 122098, India",5,1,OPERATIONAL,https://maps.google.com/?cid=6749087650387141285&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJWxfHxJEjDTkRpSJNt3WTqV0
IndianOil,gas_station,gas_station|service|point_of_interest|establishment,097119 44944,https://locator.iocl.com/indianoil-shree-palturam-sons-petrol-pump-sector-62-gurugram-226034/Home?utm_source=locator&utm_medium=googleplaces,"No 20, South City 1, 2/1/2, Ullawas Dhani Rd, Sector 62, Gurugram, Haryana 122098, India",3.5,111,OPERATIONAL,https://maps.google.com/?cid=10109534075184629327&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJj7M_9BMjDTkRT0YWxK1HTIw
Radiant Rides Car Workshop and Detailing Studio,car_repair,car_repair|service|point_of_interest|establishment,072506 11427,https://www.youtube.com/@Radiantrides62,"Indian oil pump, near aipl business, Sector 62, Gurugram, Haryana 122098, India",4.2,5,OPERATIONAL,https://maps.google.com/?cid=1699882535485896062&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJoWFO_fkjDTkRfvWG3ygylxc
GoMechanic - ROYAL DETAILING AND CAR WORKSHOP,car_repair,car_wash|car_repair|service|point_of_interest|establishment,072506 11427,https://srd1.onelink.me/7EYj/GMB,"Indian oil petrol, near Aipl Business Club, Sector 62, Gurugram, Haryana 122002, India",4.6,76,OPERATIONAL,https://maps.google.com/?cid=16969746787013997034&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJQya25UkjDTkR6rFLEMumgOs
S A H Pollution Centre,car_repair,car_repair|service|point_of_interest|establishment,079823 57772,,"Pollution Centre, Sector 62, Gurugram, Haryana 122098, India",3,2,OPERATIONAL,https://maps.google.com/?cid=11713186219231389193&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJd4erGFsjDTkRCaZJqc6YjaI
Digitup Solutions Pvt. Ltd.,,service|point_of_interest|establishment,092059 87106,https://digitup.com/,"Unit 0001, 13th Floor, Imperia Mindspace, opposite Aipl Business Club, Sector 62, Gurugram, Haryana 122001, India",4,8,OPERATIONAL,https://maps.google.com/?cid=4640683950221080873&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ-QWVqKojDTkRKbnIH3cFZ0A
India Accelerator | IA Spaces - Coworking Space,coworking_space,coworking_space|point_of_interest|establishment,094580 07071,https://iaspaces.co/,"7th floor, Imperia Mindspace, Golf Course Extension Road, Sector 62, Gurugram, Haryana 122098, India",5,10,OPERATIONAL,https://maps.google.com/?cid=9351975418626904886&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJIRoDRBUjDTkRNhNxJxjkyIE
ICICI BANK ATM,atm,atm|finance|point_of_interest|establishment,1800 1080,https://www.icicibank.com/,"ICICI Bank ATM, Unit No. 6 & 7, AIPL Business Club, Golf Cou rse Extension Road, Medawas, Sector 62, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=12557625970915646309&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJB7Tcc0EjDTkRZZulkkmmRa4
Wow Sandwiches,restaurant,restaurant|food|point_of_interest|establishment,,https://www.swiggy.com/direct/brand/15641?source=swiggy-direct&subSource=generic,"Tower-B, Imperia Mindspace, Sector 62, Gurugram, Haryana 122098, India",,,OPERATIONAL,https://maps.google.com/?cid=13751404764630088823&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJSTEVDQAjDTkRd_xjfsbN1r4
HDFC Bank ATM,atm,atm|finance|point_of_interest|establishment,1800 1601,https://www.hdfc.bank.in/branch-locator/haryana/gurugram/hdfcbank-atm-imperiamindspaceatm,"Shop No 17, 20, GF, Imperia Mindspace, to, Golf Course Extension Road, Sector 62, Gurugram, Haryana 122098, India",5,1,OPERATIONAL,https://maps.google.com/?cid=13725167452386587916&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJuxCRFU4jDTkRDHVBMhSXeb4
Imperia MindSpace,general_contractor,general_contractor|service|point_of_interest|establishment,011 4646 9999,http://www.imperiastructures.com/,"7th floor, Imperia Mindspace, Golf Course Ext Rd, behind Aipl Business Club, Sector 62, Gurugram, Haryana 122098, India",4.5,124,OPERATIONAL,https://maps.google.com/?cid=5393673294678579582&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJq6qqqhUiDTkRftnT20gt2ko
Javi Systems India Pvt. Ltd.,,service|point_of_interest|establishment,084476 52632,https://javisystems.com/,"6th floor, Imperia Mindspace, Golf course Extn, 62 C-2, Road, Sector 62, Gurugram, Haryana 122098, India",3.6,7,OPERATIONAL,https://maps.google.com/?cid=790246853013782276&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJU2BXskAjDTkRBL_BblOF9wo
The Chai Coffee Life,cafe,cafe|food|point_of_interest|establishment,,https://www.thechaicoffeelife.com/,"G-13, Imperia Mindspace, Sector 62, Gurugram, Haryana 122098, India",4.9,29,CLOSED_TEMPORARILY,https://maps.google.com/?cid=9588599239906164406&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJp8EIzTsjDTkRtv4vxDSMEYU
Premeio Medical Clinic,medical_center,medical_center|hospital|health|service|point_of_interest|establishment,098109 61758,https://www.premeiomedical.com/,"GF-11, Imperia Mindspace, Sector 62, Gurugram, Haryana 122098, India",5,22,OPERATIONAL,https://maps.google.com/?cid=12661158642182030534&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJazsg624jDTkRxoQgELR4ta8
Cafe Shahtoot,restaurant,restaurant|food|point_of_interest|establishment,083685 18968,,"Shop G01, Imperia Mindspace, Sector 62, Gurugram, Haryana 122098, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=793038063300561695&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJCbyHqA4jDTkRH8tkuOpvAQs
rupyy,finance,finance|point_of_interest|establishment,,http://rupyy.com/,"7th floor, Imperia Mindspace, Golf Course Ext Rd, Sector 62, Gurugram, Haryana 122098, India",4.8,1283,OPERATIONAL,https://maps.google.com/?cid=16862855527965538118&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkWkcfG4iDTkRRjcea8LlBOo
Time Residency - Entry Gate,apartment_building,apartment_building|service|point_of_interest|establishment,,,"C32Q+HX6, Sector 63, Gurugram, Haryana 122098, India",4.2,6,OPERATIONAL,https://maps.google.com/?cid=14214230577545036625&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ8cbzUFkjDTkRUUMRamYXQ8U
Kunal building material supplier,store,store|point_of_interest|establishment,,,"Heritage One, Sector 62, Gurugram, Haryana 122098, India",5,3,OPERATIONAL,https://maps.google.com/?cid=15464293369156542916&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkQjbEgAjDTkRxCEBy-I0nNY
Leafytales Farm,furniture_store,furniture_store|home_improvement_store|home_goods_store|store|point_of_interest|establishment,093193 10579,,"Leafytales Farm, Adjacent to Heritage One Society, Sector 62, Gurugram, Haryana 122098, India",3.3,22,CLOSED_TEMPORARILY,https://maps.google.com/?cid=8360608452581440484&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJZ5Y_absjDTkR5Ls-WhfZBnQ
Tata Play Fiber - Sector 62,service,service|point_of_interest|establishment,0612 415 7490,https://wifi-connections.tataplayfiber.com/tata-play-fiber/new-delhi/Vivek-Vihar/tata-play-fiber-in-Vivek-Vihar-new-delhi--7Qj9rX/home,"Maidawas Rd, nearby Leafytales Farm, Sector 62, Gurugram, Haryana 122098, India",5,5,OPERATIONAL,https://maps.google.com/?cid=14336099539136486213&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJpx2CQNMjDTkRRRvfLpMO9MY
